Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
130,-33.687259674072266,25.296566009521484,0.0,324.7234802246094,-329.434326171875,241.15777587890625,-33.24542236328125,24.81745719909668,0.0
136,-33.713287353515625,25.26753807067871,0.0,324.7608947753906,-329.4704284667969,241.18258666992188,-33.226924896240234,24.799541473388672,0.0
141,-33.694522857666016,25.279441833496094,0.0,324.8042297363281,-329.5146789550781,241.2124481201172,-33.20205307006836,24.77423095703125,0.0
146,-33.64839553833008,25.28609275817871,0.0,324.8409423828125,-329.5508728027344,241.23634338378906,-33.18219757080078,24.757179260253906,0.0
151,-33.75141906738281,25.29279136657715,0.0,324.8778991699219,-329.5887451171875,241.26161193847656,-33.16572189331055,24.73868179321289,0.0
156,-33.70014572143555,25.301729202270508,0.0,324.9138488769531,-329.6266784667969,241.28565979003906,-33.1484260559082,24.720399856567383,0.0
161,-33.68247985839844,25.290782928466797,0.0,324.95111083984375,-329.66363525390625,241.30856323242188,-33.129295349121094,24.702713012695312,0.0
166,-33.75045394897461,25.29538345336914,0.0,324.9866027832031,-329.700439453125,241.33177185058594,-33.114013671875,24.685293197631836,0.0
171,-33.682342529296875,25.298778533935547,0.0,325.0237731933594,-329.7383728027344,241.35604858398438,-33.094947814941406,24.666833877563477,0.0
176,-33.69205856323242,25.227676391601562,0.0,325.0604248046875,-329.7752380371094,241.38185119628906,-33.07673645019531,24.647342681884766,0.0
181,-33.7478141784668,25.287647247314453,0.0,325.0968322753906,-329.8114318847656,241.40750122070312,-33.06034469604492,24.63030242919922,0.0
186,-33.740718841552734,25.271060943603516,0.0,325.1341552734375,-329.8476867675781,241.43421936035156,-33.04279708862305,24.612703323364258,0.0
191,-33.68122100830078,25.28455352783203,0.0,325.1708068847656,-329.885009765625,241.46055603027344,-33.0242919921875,24.594425201416016,0.0
196,-33.72380828857422,25.278087615966797,0.0,325.2054748535156,-329.92303466796875,241.48757934570312,-33.008872985839844,24.575319290161133,0.0
201,-33.666439056396484,25.266132354736328,0.0,325.24371337890625,-329.961669921875,241.51498413085938,-32.98842239379883,24.555349349975586,0.0
206,-33.6685905456543,25.296825408935547,0.0,325.27960205078125,-329.999755859375,241.54208374023438,-32.97043228149414,24.536731719970703,0.0
211,-33.729610443115234,25.292383193969727,0.0,325.3141174316406,-330.0374755859375,241.5711669921875,-32.95530700683594,24.518390655517578,0.0
216,-33.71882247924805,25.288543701171875,0.0,325.3512878417969,-330.07550048828125,241.5989532470703,-32.93724822998047,24.499670028686523,0.0
221,-33.67093276977539,25.27328872680664,0.0,325.38580322265625,-330.1129150390625,241.62490844726562,-32.92068862915039,24.481210708618164,0.0
226,-33.705467224121094,25.315879821777344,0.0,325.422607421875,-330.1504821777344,241.6512451171875,-32.90268325805664,24.463600158691406,0.0
231,-33.71575164794922,25.272043228149414,0.0,325.4591064453125,-330.1879577636719,241.67796325683594,-32.88522720336914,24.445068359375,0.0
236,-33.69483184814453,25.285890579223633,0.0,325.49566650390625,-330.2242126464844,241.70277404785156,-32.86723709106445,24.428064346313477,0.0
241,-33.69252395629883,25.313058853149414,0.0,325.53277587890625,-330.260009765625,241.72964477539062,-32.84870147705078,24.41208267211914,0.0
246,-33.698707580566406,25.258604049682617,0.0,325.569580078125,-330.2965087890625,241.75369262695312,-32.830631256103516,24.394235610961914,0.0
251,-33.70421600341797,25.270090103149414,0.0,325.60675048828125,-330.33270263671875,241.77896118164062,-32.81232833862305,24.376949310302734,0.0
256,-33.68427276611328,25.302762985229492,0.0,325.64263916015625,-330.3700256347656,241.80262756347656,-32.794918060302734,24.359210968017578,0.0
261,-33.68040466308594,25.288795471191406,0.0,325.6799011230469,-330.408203125,241.8256072998047,-32.776100158691406,24.340375900268555,0.0
266,-33.708473205566406,25.266719818115234,0.0,325.7158508300781,-330.4447021484375,241.84866333007812,-32.7591552734375,24.322786331176758,0.0
272,-33.699188232421875,25.303661346435547,0.0,325.7530212402344,-330.48095703125,241.87339782714844,-32.74083709716797,24.30615234375,0.0
277,-33.70546340942383,25.320180892944336,0.0,325.7956237792969,-330.5280456542969,241.90325927734375,-32.717369079589844,24.279218673706055,0.0
282,-33.73624801635742,25.27878189086914,0.0,325.8324890136719,-330.5639343261719,241.9288330078125,-32.70022201538086,24.262683868408203,0.0
287,-33.71082305908203,25.29998207092285,0.0,325.8685302734375,-330.6011047363281,241.95516967773438,-32.68342971801758,24.245256423950195,0.0
292,-33.69334411621094,25.313127517700195,0.0,325.906005859375,-330.6373596191406,241.98257446289062,-32.66489791870117,24.228973388671875,0.0
297,-33.7015495300293,25.311185836791992,0.0,325.9411926269531,-330.6761474609375,242.01119995117188,-32.648799896240234,24.210163116455078,0.0
302,-33.704811096191406,25.286392211914062,0.0,325.9786682128906,-330.7121887207031,242.03860473632812,-32.6305046081543,24.193645477294922,0.0
307,-33.71537399291992,25.313404083251953,0.0,326.015380859375,-330.7491455078125,242.0666961669922,-32.61317443847656,24.17669105529785,0.0
312,-33.7229118347168,25.317317962646484,0.0,326.0505676269531,-330.78631591796875,242.09371948242188,-32.59748458862305,24.159576416015625,0.0
317,-33.669334411621094,25.258678436279297,0.0,326.0870666503906,-330.8233337402344,242.12196350097656,-32.57960891723633,24.141630172729492,0.0
322,-33.71755599975586,25.295238494873047,0.0,326.1236267089844,-330.8605041503906,242.14891052246094,-32.56249237060547,24.124170303344727,0.0
327,-33.666908264160156,25.30166244506836,0.0,326.1607971191406,-330.897216796875,242.1746368408203,-32.54396057128906,24.107280731201172,0.0
332,-33.707340240478516,25.319595336914062,0.0,326.1971435546875,-330.93402099609375,242.20143127441406,-32.526954650878906,24.09061050415039,0.0
337,-33.70914077758789,25.25493621826172,0.0,326.2330322265625,-330.9710388183594,242.22776794433594,-32.510440826416016,24.07268714904785,0.0
342,-33.71334457397461,25.27379035949707,0.0,326.2697448730469,-331.0096740722656,242.25379943847656,-32.4931755065918,24.053516387939453,0.0
347,-33.69377899169922,25.26253318786621,0.0,326.30517578125,-331.0482177734375,242.27731323242188,-32.476905822753906,24.0342960357666,0.0
352,-33.71756362915039,25.265220642089844,0.0,326.34234619140625,-331.0858459472656,242.30075073242188,-32.45928192138672,24.016071319580078,0.0
357,-33.68772888183594,25.282230377197266,0.0,326.3787536621094,-331.1232604980469,242.32472229003906,-32.441986083984375,23.99836540222168,0.0
